context_class,context_subclass,api
execution,process,ntdll.dll!ZwOpenProcess
execution,process,ntdll.dll!ZwOpenProcessToken
execution,process,ntdll.dll!ZwQueryInformationProcess
execution,process,ntdll.dll!ZwResumeProcess
execution,process,ntdll.dll!ZwSetInformationProcess
execution,process,ntdll.dll!ZwSuspendProcess
execution,process,ntdll.dll!ZwTerminateProcess
execution,process,ntdll.dll!ZwWow64QueryInformationProcess64
execution,process,ole32.dll!CoAddRefServerProcess
execution,process,ole32.dll!CoReleaseServerProcess
execution,process,psapi.dll!EnumProcesses
execution,process,psapi.dll!EnumProcessModules
execution,process,psapi.dll!GetProcessImageFileNameA
execution,process,psapi.dll!GetProcessImageFileNameW
execution,process,shell32.dll!ShellExecuteA
execution,process,shell32.dll!ShellExecuteExA
execution,process,shell32.dll!ShellExecuteExW
execution,process,shell32.dll!ShellExecuteW
execution,rpc,rpcrt4.dll!I_RpcBindingInqSecurityContext
execution,rpc,rpcrt4.dll!NdrAsyncClientCall
execution,rpc,rpcrt4.dll!NdrClientCall2
execution,rpc,rpcrt4.dll!NdrClientCall3
execution,rpc,rpcrt4.dll!NdrServerCall2
execution,rpc,rpcrt4.dll!RpcAsyncCancelCall
execution,rpc,rpcrt4.dll!RpcAsyncCompleteCall
execution,rpc,rpcrt4.dll!RpcBindingFree
execution,rpc,rpcrt4.dll!RpcBindingSetAuthInfoExW
execution,rpc,rpcrt4.dll!RpcBindingSetAuthInfoW
execution,rpc,rpcrt4.dll!RpcBindingSetOption
execution,rpc,rpcrt4.dll!RpcMgmtStopServerListening
execution,rpc,rpcrt4.dll!RpcServerListen
execution,rpc,rpcrt4.dll!RpcServerRegisterIf2
execution,rpc,rpcrt4.dll!RpcServerUnregisterIf
execution,rpc,rpcrt4.dll!RpcServerUseProtseqEpA
execution,service,advapi32.dll!ChangeServiceConfig2A
execution,service,advapi32.dll!ChangeServiceConfig2W
execution,service,advapi32.dll!ChangeServiceConfigA
execution,service,advapi32.dll!ChangeServiceConfigW
execution,service,advapi32.dll!CloseServiceHandle
execution,service,advapi32.dll!ControlService
execution,service,advapi32.dll!CreateServiceA
execution,service,advapi32.dll!CreateServiceW
execution,service,advapi32.dll!DeleteService
execution,service,advapi32.dll!EnumDependentServicesA
execution,service,advapi32.dll!EnumDependentServicesW
execution,service,advapi32.dll!EnumServicesStatusA
execution,service,advapi32.dll!EnumServicesStatusExA
execution,service,advapi32.dll!EnumServicesStatusExW
execution,service,advapi32.dll!EnumServicesStatusW
execution,service,advapi32.dll!GetServiceDisplayNameA
execution,service,advapi32.dll!LockServiceDatabase
execution,service,advapi32.dll!OpenSCManagerA
execution,service,advapi32.dll!OpenSCManagerW
execution,service,advapi32.dll!OpenServiceA
execution,service,advapi32.dll!OpenServiceW
execution,service,advapi32.dll!QueryServiceConfig2A
execution,service,advapi32.dll!QueryServiceConfig2W
execution,service,advapi32.dll!QueryServiceConfigA
execution,service,advapi32.dll!QueryServiceConfigW
execution,service,advapi32.dll!QueryServiceLockStatusA
execution,service,advapi32.dll!QueryServiceStatus
execution,service,advapi32.dll!QueryServiceStatusEx
execution,service,advapi32.dll!RegisterServiceCtrlHandlerA
execution,service,advapi32.dll!RegisterServiceCtrlHandlerExA
execution,service,advapi32.dll!RegisterServiceCtrlHandlerExW
execution,service,advapi32.dll!RegisterServiceCtrlHandlerW
execution,service,advapi32.dll!SetServiceStatus
execution,service,advapi32.dll!StartServiceA
execution,service,advapi32.dll!StartServiceCtrlDispatcherA
execution,service,advapi32.dll!StartServiceCtrlDispatcherW
execution,service,advapi32.dll!StartServiceW
execution,service,advapi32.dll!UnlockServiceDatabase
execution,synchronization,kernel32.dll!CancelWaitableTimer
execution,synchronization,kernel32.dll!ChangeTimerQueueTimer
execution,synchronization,kernel32.dll!CreateMutexA
execution,synchronization,kernel32.dll!CreateMutexW
execution,synchronization,kernel32.dll!CreateSemaphoreA
execution,synchronization,kernel32.dll!CreateSemaphoreW
execution,synchronization,kernel32.dll!CreateTimerQueue
execution,synchronization,kernel32.dll!CreateTimerQueueTimer
execution,synchronization,kernel32.dll!CreateWaitableTimerA
execution,synchronization,kernel32.dll!CreateWaitableTimerW
execution,synchronization,kernel32.dll!DeleteTimerQueue
execution,synchronization,kernel32.dll!DeleteTimerQueueEx
execution,synchronization,kernel32.dll!DeleteTimerQueueTimer
execution,synchronization,kernel32.dll!GlobalLock
execution,synchronization,kernel32.dll!GlobalUnlock
execution,synchronization,kernel32.dll!InitializeCriticalSection
execution,synchronization,kernel32.dll!InitializeCriticalSectionAndSpinCount
execution,synchronization,kernel32.dll!InitializeCriticalSectionEx
execution,synchronization,kernel32.dll!InterlockedCompareExchange
execution,synchronization,kernel32.dll!InterlockedDecrement
execution,synchronization,kernel32.dll!InterlockedExchange
execution,synchronization,kernel32.dll!InterlockedExchangeAdd
execution,synchronization,kernel32.dll!InterlockedIncrement
execution,synchronization,kernel32.dll!LocalLock
execution,synchronization,kernel32.dll!LocalUnlock
execution,synchronization,kernel32.dll!OpenMutexA
execution,synchronization,kernel32.dll!OpenMutexW
execution,synchronization,kernel32.dll!OpenSemaphoreA
execution,synchronization,kernel32.dll!OpenSemaphoreW
execution,synchronization,kernel32.dll!OpenWaitableTimerA
execution,synchronization,kernel32.dll!QueryPerformanceCounter
execution,synchronization,kernel32.dll!QueryPerformanceFrequency
execution,synchronization,kernel32.dll!RegisterWaitForSingleObject
execution,synchronization,kernel32.dll!ReleaseMutex
execution,synchronization,kernel32.dll!ReleaseSemaphore
execution,synchronization,kernel32.dll!SetWaitableTimer
execution,synchronization,kernel32.dll!SignalObjectAndWait
execution,synchronization,kernel32.dll!Sleep
execution,synchronization,kernel32.dll!SleepEx
execution,synchronization,kernel32.dll!UnregisterWait
execution,synchronization,kernel32.dll!WaitForMultipleObjects
execution,synchronization,kernel32.dll!WaitForMultipleObjectsEx
execution,synchronization,kernel32.dll!WaitForSingleObject
execution,synchronization,kernel32.dll!WaitForSingleObjectEx
execution,synchronization,msvcr100.dll!_lock
execution,synchronization,msvcr100.dll!_unlock
execution,synchronization,msvcr80.dll!_lock
execution,synchronization,msvcr80.dll!_unlock
execution,synchronization,msvcr90.dll!_lock
execution,synchronization,msvcr90.dll!_unlock
execution,synchronization,msvcrt.dll!_lock
execution,synchronization,msvcrt.dll!signal
execution,synchronization,msvcrt.dll!_unlock
execution,synchronization,ntdll.dll!LdrLockLoaderLock
execution,synchronization,ntdll.dll!LdrUnlockLoaderLock
execution,synchronization,ntdll.dll!RtlDeleteCriticalSection
execution,synchronization,ntdll.dll!RtlEnterCriticalSection
execution,synchronization,ntdll.dll!RtlInitializeCriticalSection
execution,synchronization,ntdll.dll!RtlInterlockedFlushSList
execution,synchronization,ntdll.dll!RtlLeaveCriticalSection
execution,synchronization,ntdll.dll!RtlTryEnterCriticalSection
execution,synchronization,ntdll.dll!ZwCreateMutant
execution,synchronization,ntdll.dll!ZwCreateSemaphore
execution,synchronization,ntdll.dll!ZwCreateTimer
execution,synchronization,ntdll.dll!ZwDelayExecution
execution,synchronization,ntdll.dll!ZwOpenMutant
execution,synchronization,ntdll.dll!ZwOpenSemaphore
execution,synchronization,ntdll.dll!ZwOpenTimer
execution,synchronization,ntdll.dll!ZwQueryPerformanceCounter
execution,synchronization,ntdll.dll!ZwQuerySemaphore
execution,synchronization,ntdll.dll!ZwReleaseMutant
execution,synchronization,ntdll.dll!ZwReleaseSemaphore
execution,synchronization,ntdll.dll!ZwWaitForMultipleObjects
execution,synchronization,ntdll.dll!ZwWaitForSingleObject
execution,synchronization,user32.dll!KillTimer
execution,synchronization,user32.dll!MsgWaitForMultipleObjects
execution,synchronization,user32.dll!MsgWaitForMultipleObjectsEx
execution,synchronization,user32.dll!SetTimer
execution,thread,advapi32.dll!OpenThreadToken
execution,thread,advapi32.dll!SetThreadToken
execution,thread,kernel32.dll!CreateRemoteThread
execution,thread,kernel32.dll!CreateThread
execution,thread,kernel32.dll!DisableThreadLibraryCalls
execution,thread,kernel32.dll!ExitThread
execution,thread,kernel32.dll!FreeLibraryAndExitThread
execution,thread,kernel32.dll!GetCurrentThread
execution,thread,kernel32.dll!GetCurrentThreadId
execution,thread,kernel32.dll!GetExitCodeThread
execution,thread,kernel32.dll!GetThreadContext
execution,thread,kernel32.dll!GetThreadIOPendingFlag
execution,thread,kernel32.dll!GetThreadLocale
execution,thread,kernel32.dll!GetThreadPreferredUILanguages
execution,thread,kernel32.dll!GetThreadPriority
execution,thread,kernel32.dll!GetThreadPriorityBoost
execution,thread,kernel32.dll!GetThreadSelectorEntry
execution,thread,kernel32.dll!GetThreadTimes
execution,thread,kernel32.dll!GetThreadUILanguage
execution,thread,kernel32.dll!OpenThread
execution,thread,kernel32.dll!ResumeThread
execution,thread,kernel32.dll!SetThreadAffinityMask
execution,thread,kernel32.dll!SetThreadContext
execution,thread,kernel32.dll!SetThreadExecutionState
execution,thread,kernel32.dll!SetThreadLocale
execution,thread,kernel32.dll!SetThreadPriority
execution,thread,kernel32.dll!SuspendThread
execution,thread,kernel32.dll!SwitchToThread
execution,thread,kernel32.dll!TerminateThread
execution,thread,kernel32.dll!Thread32First
execution,thread,kernel32.dll!Thread32Next
execution,thread,kernel32.dll!Wow64GetThreadContext
execution,thread,kernel32.dll!Wow64SetThreadContext
execution,thread,msvcr100.dll!_configthreadlocale
execution,thread,msvcrt.dll!_beginthread
execution,thread,msvcrt.dll!_beginthreadex
execution,thread,msvcrt.dll!_endthread
execution,thread,msvcrt.dll!_endthreadex
execution,thread,ntdll.dll!RtlCreateUserThread
execution,thread,ntdll.dll!RtlExitUserThread
execution,thread,ntdll.dll!RtlUserThreadStart
execution,thread,ntdll.dll!ZwAlertResumeThread
execution,thread,ntdll.dll!ZwAlertThread
execution,thread,ntdll.dll!ZwContinue
execution,thread,ntdll.dll!ZwCreateThread
execution,thread,ntdll.dll!ZwCreateThreadEx
execution,thread,ntdll.dll!ZwGetContextThread
execution,thread,ntdll.dll!ZwImpersonateThread
execution,thread,ntdll.dll!ZwOpenThread
execution,thread,ntdll.dll!ZwQueryInformationThread
execution,thread,ntdll.dll!ZwQueueApcThread
execution,thread,ntdll.dll!ZwResumeThread
execution,thread,ntdll.dll!ZwSetContextThread
execution,thread,ntdll.dll!ZwSetInformationThread
execution,thread,ntdll.dll!ZwSuspendThread
execution,thread,ntdll.dll!ZwTerminateThread
execution,thread,ole32.dll!CoMarshalInterThreadInterfaceInStream
execution,thread,user32.dll!AttachThreadInput
execution,thread,user32.dll!GetThreadDesktop
execution,thread,user32.dll!GetWindowThreadProcessId
execution,thread,user32.dll!PostThreadMessageA
execution,thread,user32.dll!PostThreadMessageW
execution,thread,user32.dll!SetThreadDesktop
file,create,kernel32.dll!CopyFileExA
file,create,kernel32.dll!CreateDirectoryA
file,create,kernel32.dll!CreateDirectoryExA
file,create,kernel32.dll!CreateDirectoryExW
file,create,kernel32.dll!CreateDirectoryW
file,create,kernel32.dll!CreateFileA
file,create,kernel32.dll!CreateFileMappingA
file,create,kernel32.dll!CreateFileMappingW
file,create,kernel32.dll!CreateFileW
file,create,kernel32.dll!CreateHardLinkA
file,create,kernel32.dll!CreateHardLinkW
file,create,kernel32.dll!CreateSymbolicLinkW
file,create,kernel32.dll!MoveFileWithProgressA
file,create,msvcrt.dll!_mkdir
file,create,msvcrt.dll!tmpfile
file,create,ntdll.dll!ZwCreateFile
file,create,shell32.dll!SHCreateDirectory
file,create,shell32.dll!SHCreateDirectoryExA
file,create,shell32.dll!SHCreateDirectoryExW
file,delete,kernel32.dll!DeleteFileA
file,delete,kernel32.dll!DeleteFileW
file,delete,kernel32.dll!RemoveDirectoryA
file,delete,kernel32.dll!RemoveDirectoryW
file,delete,msvcrt.dll!_rmdir
file,delete,ntdll.dll!ZwDeleteFile
file,delete,shell32.dll!SHEmptyRecycleBinA
file,delete,shell32.dll!SHEmptyRecycleBinW
file,mgmt,kernel32.dll!AreFileApisANSI
file,mgmt,kernel32.dll!CancelIo
file,mgmt,kernel32.dll!CreateIoCompletionPort
file,mgmt,kernel32.dll!DefineDosDeviceA
file,mgmt,kernel32.dll!GetBinaryTypeA
file,mgmt,kernel32.dll!GetBinaryTypeW
file,mgmt,kernel32.dll!GetCompressedFileSizeA
file,mgmt,kernel32.dll!GetCurrentDirectoryA
file,mgmt,kernel32.dll!GetCurrentDirectoryW
file,mgmt,kernel32.dll!GetDiskFreeSpaceA
file,mgmt,kernel32.dll!GetDiskFreeSpaceExA
file,mgmt,kernel32.dll!GetDiskFreeSpaceExW
file,mgmt,kernel32.dll!GetDiskFreeSpaceW
file,mgmt,kernel32.dll!GetDriveTypeA
file,mgmt,kernel32.dll!GetDriveTypeW
file,mgmt,kernel32.dll!GetFileAttributesA
file,mgmt,kernel32.dll!GetFileAttributesExA
file,mgmt,kernel32.dll!GetFileAttributesExW
file,mgmt,kernel32.dll!GetFileAttributesW
file,mgmt,kernel32.dll!GetFileInformationByHandle
file,mgmt,kernel32.dll!GetFileSize
file,mgmt,kernel32.dll!GetFileSizeEx
file,mgmt,kernel32.dll!GetFileTime
file,mgmt,kernel32.dll!GetFileType
file,mgmt,kernel32.dll!GetLogicalDrives
file,mgmt,kernel32.dll!GetLogicalDriveStringsA
file,mgmt,kernel32.dll!GetLogicalDriveStringsW
file,mgmt,kernel32.dll!GetOverlappedResult
file,mgmt,kernel32.dll!GetQueuedCompletionStatus
file,mgmt,kernel32.dll!GetSystemDirectoryA
file,mgmt,kernel32.dll!GetSystemDirectoryW
file,mgmt,kernel32.dll!GetSystemWindowsDirectoryA
file,mgmt,kernel32.dll!GetSystemWindowsDirectoryW
file,mgmt,kernel32.dll!GetTempFileNameA
file,mgmt,kernel32.dll!GetTempFileNameW
file,mgmt,kernel32.dll!GetTempPathA
file,mgmt,kernel32.dll!GetTempPathW
file,mgmt,kernel32.dll!GetWindowsDirectoryA
file,mgmt,kernel32.dll!GetWindowsDirectoryW
file,mgmt,kernel32.dll!_lclose
file,mgmt,kernel32.dll!_llseek
file,mgmt,kernel32.dll!LockFile
file,mgmt,kernel32.dll!LockFileEx
file,mgmt,kernel32.dll!_lopen
file,mgmt,kernel32.dll!MapViewOfFile
file,mgmt,kernel32.dll!MapViewOfFileEx
file,mgmt,kernel32.dll!PostQueuedCompletionStatus
file,mgmt,kernel32.dll!QueryDosDeviceA
file,mgmt,kernel32.dll!QueryDosDeviceW
file,mgmt,kernel32.dll!SetCurrentDirectoryA
file,mgmt,kernel32.dll!SetCurrentDirectoryW
file,mgmt,kernel32.dll!SetDllDirectoryW
file,mgmt,kernel32.dll!SetEndOfFile
file,mgmt,kernel32.dll!SetFileAttributesA
file,mgmt,kernel32.dll!SetFileAttributesW
file,mgmt,kernel32.dll!SetFilePointer
file,mgmt,kernel32.dll!SetFilePointerEx
file,mgmt,kernel32.dll!SetVolumeLabelW
file,mgmt,kernel32.dll!UnlockFile
file,mgmt,kernel32.dll!UnlockFileEx
file,mgmt,kernel32.dll!UnmapViewOfFile
file,mgmt,msvcp60.dll!?close@?$basic_fstream@DU?$char_traits@D@std@@@std@@QAEXXZ
file,mgmt,msvcp60.dll!?close@?$basic_ifstream@DU?$char_traits@D@std@@@std@@QAEXXZ
file,mgmt,msvcp60.dll!?close@?$basic_ofstream@DU?$char_traits@D@std@@@std@@QAEXXZ
file,mgmt,msvcr100.dll!_commode
file,mgmt,msvcr100.dll!fclose
file,mgmt,msvcr100.dll!ferror
file,mgmt,msvcr100.dll!_fmode
file,mgmt,msvcr80.dll!fclose
file,mgmt,msvcr80.dll!_filelength
file,mgmt,msvcr80.dll!fseek
file,mgmt,msvcr80.dll!__p__commode
file,mgmt,msvcr80.dll!__p__fmode
file,mgmt,msvcr90.dll!__p__commode
file,mgmt,msvcr90.dll!__p__fmode
file,mgmt,msvcrt.dll!fclose
file,mgmt,msvcrt.dll!ferror
file,mgmt,msvcrt.dll!_filbuf
file,mgmt,msvcrt.dll!_filelengthi64
file,mgmt,msvcrt.dll!_fileno
file,mgmt,msvcrt.dll!_fmode
file,mgmt,msvcrt.dll!fseek
file,mgmt,msvcrt.dll!fsetpos
file,mgmt,msvcrt.dll!_fstat64
file,mgmt,msvcrt.dll!ftell
file,mgmt,msvcrt.dll!_fullpath
file,mgmt,msvcrt.dll!_lseek
file,mgmt,msvcrt.dll!_lseeki64
file,mgmt,msvcrt.dll!__p__commode
file,mgmt,msvcrt.dll!__p__fmode
file,mgmt,msvcrt.dll!rename
file,mgmt,msvcrt.dll!_stat
file,mgmt,msvcrt.dll!_stat64
file,mgmt,msvcrt.dll!_stati64
file,mgmt,msvcrt.dll!_wstat
file,mgmt,msvcrt.dll!_wstat64
file,mgmt,ntdll.dll!ZwCreateIoCompletion
file,mgmt,ntdll.dll!ZwLockFile
file,mgmt,ntdll.dll!ZwOpenIoCompletion
file,mgmt,ntdll.dll!ZwQueryAttributesFile
file,mgmt,ntdll.dll!ZwQueryDirectoryFile
file,mgmt,ntdll.dll!ZwQueryFullAttributesFile
file,mgmt,ntdll.dll!ZwQueryInformationFile
file,mgmt,ntdll.dll!ZwSetInformationFile
file,mgmt,ntdll.dll!ZwUnlockFile
file,mgmt,shell32.dll!FindExecutableW
file,mgmt,shell32.dll!SHGetDesktopFolder
file,mgmt,shell32.dll!SHGetFileInfoA
file,mgmt,shell32.dll!SHGetFileInfoW
file,mgmt,shell32.dll!SHGetFolderPathA
file,mgmt,shell32.dll!SHGetFolderPathAndSubDirW
file,mgmt,shell32.dll!SHGetFolderPathW
file,mgmt,shell32.dll!SHGetPathFromIDListA
file,mgmt,shell32.dll!SHGetPathFromIDListW
file,mgmt,shell32.dll!SHGetSpecialFolderLocation
file,mgmt,shell32.dll!SHGetSpecialFolderPathA
file,open,kernel32.dll!OpenFile
file,open,kernel32.dll!OpenFileMappingA
file,open,kernel32.dll!OpenFileMappingW
file,open,msvcr100.dll!fopen
file,open,msvcr100.dll!_wfopen_s
file,open,msvcrt.dll!_fdopen
file,open,msvcrt.dll!fopen
file,open,msvcrt.dll!freopen
file,open,msvcrt.dll!_fsopen
file,open,msvcrt.dll!_wfopen
file,open,ntdll.dll!ZwOpenDirectoryObject
file,open,ntdll.dll!ZwOpenFile
file,path,kernel32.dll!GetDllDirectoryA
file,path,kernel32.dll!GetFullPathNameA
file,path,kernel32.dll!GetFullPathNameW
file,path,kernel32.dll!GetLongPathNameA
file,path,kernel32.dll!GetLongPathNameW
file,path,kernel32.dll!GetShortPathNameA
file,path,kernel32.dll!GetShortPathNameW
file,path,kernel32.dll!GetSystemWow64DirectoryA
file,path,msvcrt.dll!_getcwd
file,path,msvcrt.dll!_makepath
file,path,msvcrt.dll!_splitpath
file,path,msvcrt.dll!_wfullpath
file,path,msvcrt.dll!_wgetcwd
file,path,msvcrt.dll!_wsplitpath
file,path,ntdll.dll!RtlDosPathNameToNtPathName_U
file,path,shlwapi.dll!PathAddBackslashA
file,path,shlwapi.dll!PathAddBackslashW
file,path,shlwapi.dll!PathAddExtensionA
file,path,shlwapi.dll!PathAddExtensionW
file,path,shlwapi.dll!PathAppendA
file,path,shlwapi.dll!PathAppendW
file,path,shlwapi.dll!PathBuildRootW
file,path,shlwapi.dll!PathCanonicalizeA
file,path,shlwapi.dll!PathCanonicalizeW
file,path,shlwapi.dll!PathCombineA
file,path,shlwapi.dll!PathCombineW
file,path,shlwapi.dll!PathCreateFromUrlW
file,path,shlwapi.dll!PathFileExistsA
file,path,shlwapi.dll!PathFileExistsW
file,path,shlwapi.dll!PathFindExtensionA
file,path,shlwapi.dll!PathFindExtensionW
file,path,shlwapi.dll!PathFindFileNameA
file,path,shlwapi.dll!PathFindFileNameW
file,path,shlwapi.dll!PathFindOnPathA
file,path,shlwapi.dll!PathGetArgsA
file,path,shlwapi.dll!PathGetArgsW
file,path,shlwapi.dll!PathGetDriveNumberW
file,path,shlwapi.dll!PathIsDirectoryA
file,path,shlwapi.dll!PathIsDirectoryEmptyW
file,path,shlwapi.dll!PathIsDirectoryW
file,path,shlwapi.dll!PathIsRelativeW
file,path,shlwapi.dll!PathIsUNCA
file,path,shlwapi.dll!PathIsUNCW
file,path,shlwapi.dll!PathIsURLA
file,path,shlwapi.dll!PathIsURLW
file,path,shlwapi.dll!PathMakeSystemFolderA
file,path,shlwapi.dll!PathMatchSpecA
file,path,shlwapi.dll!PathMatchSpecW
file,path,shlwapi.dll!PathParseIconLocationW
file,path,shlwapi.dll!PathQuoteSpacesA
file,path,shlwapi.dll!PathQuoteSpacesW
file,path,shlwapi.dll!PathRemoveArgsA
file,path,shlwapi.dll!PathRemoveArgsW
file,path,shlwapi.dll!PathRemoveBackslashA
file,path,shlwapi.dll!PathRemoveBackslashW
file,path,shlwapi.dll!PathRemoveExtensionA
file,path,shlwapi.dll!PathRemoveExtensionW
file,path,shlwapi.dll!PathRemoveFileSpecA
file,path,shlwapi.dll!PathRemoveFileSpecW
file,path,shlwapi.dll!PathRenameExtensionA
file,path,shlwapi.dll!PathRenameExtensionW
file,path,shlwapi.dll!PathSkipRootW
file,path,shlwapi.dll!PathStripPathA
file,path,shlwapi.dll!PathStripPathW
file,path,shlwapi.dll!PathStripToRootA
file,path,shlwapi.dll!PathStripToRootW
file,path,shlwapi.dll!PathUnquoteSpacesA
file,path,shlwapi.dll!PathUnquoteSpacesW
file,path,userenv.dll!GetUserProfileDirectoryA
file,path,userenv.dll!GetUserProfileDirectoryW
file,read,kernel32.dll!GetPrivateProfileIntA
file,read,kernel32.dll!GetPrivateProfileIntW
file,read,kernel32.dll!GetPrivateProfileSectionNamesA
file,read,kernel32.dll!GetPrivateProfileSectionNamesW
file,read,kernel32.dll!GetPrivateProfileSectionW
file,read,kernel32.dll!GetPrivateProfileStringA
file,read,kernel32.dll!GetPrivateProfileStringW
file,read,kernel32.dll!ReadFile
file,read,kernel32.dll!ReadFileEx
file,read,msvcp60.dll!?read@?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV12@PADH@Z
file,read,msvcr100.dll!fread
file,read,msvcr80.dll!fread
file,read,msvcrt.dll!_fgetchar
file,read,msvcrt.dll!fgetpos
file,read,msvcrt.dll!fgets
file,read,msvcrt.dll!fread
file,read,msvcrt.dll!fscanf
file,read,msvcrt.dll!fwscanf
file,read,msvcrt.dll!_read
file,read,ntdll.dll!ZwReadFile
file,resource,kernel32.dll!BeginUpdateResourceA
file,resource,kernel32.dll!BeginUpdateResourceW
file,resource,kernel32.dll!EndUpdateResourceA
file,resource,kernel32.dll!EndUpdateResourceW
file,resource,kernel32.dll!EnumResourceLanguagesA
file,resource,kernel32.dll!EnumResourceLanguagesW
file,resource,kernel32.dll!EnumResourceNamesA
file,resource,kernel32.dll!EnumResourceNamesW
file,resource,kernel32.dll!EnumResourceTypesA
file,resource,kernel32.dll!FindResourceA
file,resource,kernel32.dll!FindResourceExA
file,resource,kernel32.dll!FindResourceExW
file,resource,kernel32.dll!FindResourceW
file,resource,kernel32.dll!FreeResource
file,resource,kernel32.dll!LoadResource
file,resource,kernel32.dll!LockResource
file,resource,kernel32.dll!SizeofResource
file,resource,kernel32.dll!UpdateResourceA
file,resource,kernel32.dll!UpdateResourceW
file,resource,ntdll.dll!LdrAccessResource
file,resource,ntdll.dll!LdrFindResource_U
file,resource,user32.dll!LoadStringA
file,resource,user32.dll!LoadStringW
file,search,kernel32.dll!FindClose
file,search,kernel32.dll!FindFirstFileA
file,search,kernel32.dll!FindFirstFileExA
file,search,kernel32.dll!FindFirstFileExW
file,search,kernel32.dll!FindFirstFileW
file,search,kernel32.dll!FindFirstVolumeW
file,search,kernel32.dll!FindNextFileA
file,search,kernel32.dll!FindNextFileW
file,search,kernel32.dll!SearchPathA
file,search,kernel32.dll!SearchPathW
file,search,msvcrt.dll!_findclose
file,search,msvcrt.dll!_findfirst
file,search,msvcrt.dll!_findnext
file,search,ntdll.dll!ZwQuerySection
file,volume,kernel32.dll!DeleteVolumeMountPointA
file,volume,kernel32.dll!FindFirstVolumeA
file,volume,kernel32.dll!FindNextVolumeA
file,volume,kernel32.dll!FindNextVolumeMountPointW
file,volume,kernel32.dll!FindNextVolumeW
file,volume,kernel32.dll!FindVolumeClose
file,volume,kernel32.dll!FindVolumeMountPointClose
file,volume,kernel32.dll!GetVolumeInformationA
file,volume,kernel32.dll!GetVolumeInformationW
file,volume,kernel32.dll!GetVolumeNameForVolumeMountPointA
file,volume,kernel32.dll!GetVolumeNameForVolumeMountPointW
file,volume,kernel32.dll!GetVolumePathNameA
file,volume,kernel32.dll!GetVolumePathNameW
file,volume,kernel32.dll!SetVolumeLabelA
file,volume,kernel32.dll!SetVolumeMountPointA
file,volume,ntdll.dll!ZwQueryVolumeInformationFile
file,write,kernel32.dll!CopyFileA
file,write,kernel32.dll!CopyFileExW
file,write,kernel32.dll!CopyFileW
file,write,kernel32.dll!FlushFileBuffers
file,write,kernel32.dll!FlushViewOfFile
file,write,kernel32.dll!MoveFileA
file,write,kernel32.dll!MoveFileExA
file,write,kernel32.dll!MoveFileExW
file,write,kernel32.dll!MoveFileW
file,write,kernel32.dll!MoveFileWithProgressW
file,write,kernel32.dll!WriteFile
file,write,kernel32.dll!WriteFileEx
file,write,kernel32.dll!WritePrivateProfileStringA
file,write,kernel32.dll!WritePrivateProfileStringW
file,write,msvcp60.dll!?write@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@PBDH@Z
file,write,msvcr100.dll!fwrite
file,write,msvcrt.dll!fflush
file,write,msvcrt.dll!fprintf
file,write,msvcrt.dll!fputs
file,write,msvcrt.dll!fputwc
file,write,msvcrt.dll!fwprintf
file,write,msvcrt.dll!fwrite
file,write,msvcrt.dll!_write
file,write,ntdll.dll!ZwFlushBuffersFile
file,write,ntdll.dll!ZwWriteFile
gui,gdi,GdiPlus.dll!GdipAddPathArc
gui,gdi,GdiPlus.dll!GdipAddPathArcI
gui,gdi,GdiPlus.dll!GdipAddPathEllipseI
gui,gdi,GdiPlus.dll!GdipAddPathRectangleI
gui,gdi,GdiPlus.dll!GdipAddPathStringI
gui,gdi,GdiPlus.dll!GdipAlloc
gui,gdi,GdiPlus.dll!GdipBitmapLockBits
gui,gdi,GdiPlus.dll!GdipBitmapUnlockBits
gui,gdi,GdiPlus.dll!GdipCloneBitmapAreaI
gui,gdi,GdiPlus.dll!GdipCloneBrush
gui,gdi,GdiPlus.dll!GdipCloneImage
gui,gdi,GdiPlus.dll!GdipCloneStringFormat
gui,gdi,GdiPlus.dll!GdipClosePathFigure
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromFile
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromFileICM
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromHBITMAP
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromHICON
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromScan0
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromStream
gui,gdi,GdiPlus.dll!GdipCreateBitmapFromStreamICM
gui,gdi,GdiPlus.dll!GdipCreateFont
gui,gdi,GdiPlus.dll!GdipCreateFontFamilyFromName
gui,gdi,GdiPlus.dll!GdipCreateFontFromDC
gui,gdi,GdiPlus.dll!GdipCreateFontFromLogfontA
gui,gdi,GdiPlus.dll!GdipCreateFromHDC
gui,gdi,GdiPlus.dll!GdipCreateHBITMAPFromBitmap
gui,gdi,GdiPlus.dll!GdipCreateLineBrush
gui,gdi,GdiPlus.dll!GdipCreateLineBrushFromRectI
gui,gdi,GdiPlus.dll!GdipCreateLineBrushI
gui,gdi,GdiPlus.dll!GdipCreatePath
gui,gdi,GdiPlus.dll!GdipCreatePathGradientFromPath
gui,gdi,GdiPlus.dll!GdipCreatePen1
gui,gdi,GdiPlus.dll!GdipCreatePen2
